film_id,person_id,role
4435,2197,actor
4435,3162,actor
4435,6953,actor
4436,188,actor
4436,2804,actor
4436,4128,actor
4436,5707,director
4437,346,actor
4437,1837,director
4437,3478,actor
4437,5347,actor
4438,1400,actor
4438,4538,actor
4438,4866,actor
4438,7184,director
4439,499,actor
4439,1684,actor
4439,3853,director
4439,4175,actor
4440,436,actor
4440,1949,director
4440,3707,actor
4440,4086,actor
4441,1039,actor
4441,1099,actor
4441,2799,director
4441,5782,actor
4442,320,actor
4442,1960,director
4442,2090,actor
4442,2798,actor
4443,1108,actor
4443,5675,director
4443,7543,actor
4443,8075,actor
4444,1083,actor
4444,4512,actor
4444,5730,actor
4444,7555,director
4445,1308,actor
4445,5733,actor
4445,6445,director
4445,7409,actor
4446,677,actor
4446,6483,actor
4446,7305,actor
4446,8042,director
4447,4365,actor
4447,5252,actor
4447,6230,director
4447,7221,actor
4448,493,actor
4448,1430,director
4448,5037,actor
4448,5365,actor
4449,295,actor
4449,5347,actor
4449,7163,actor
4449,7535,director
4450,477,actor
4450,4022,actor
4450,5470,actor
4450,6731,director
4451,1923,director
4451,3297,actor
4451,5064,actor
4451,6946,actor
4452,1540,actor
4452,2728,actor
4452,4469,director
4452,5995,actor
4453,1500,director
4453,4021,actor
4453,7176,actor
4453,7520,actor
4454,308,actor
4454,2171,actor
4454,7620,director
4454,7860,actor
4455,3651,actor
4455,5511,director
4455,6252,actor
4455,6800,actor
4456,1257,actor
4456,7372,actor
4456,7691,director
4456,8163,actor
4457,2395,actor
4457,2402,director
4457,2588,actor
4457,4321,actor
4458,4742,actor
4458,5941,actor
4458,6439,actor
4458,8090,director
4459,4742,actor
4459,5941,actor
4459,6439,actor
4459,8090,director
4460,1659,actor
4460,3323,actor
4460,5002,director
4460,6740,actor
4461,1632,actor
4461,2129,actor
4461,2898,actor
4461,7155,director
4462,4670,director
4462,5015,actor
4462,6975,actor
4462,7534,actor
4463,313,actor
4463,4297,actor
4463,4549,director
4463,7764,actor
4464,1033,director
4464,4055,actor
4464,6696,actor
4464,7668,actor
4465,537,director
4465,2849,actor
4465,3819,actor
4465,6536,actor
4466,211,actor
4466,4301,actor
4466,5324,director
4466,6193,actor
4467,329,actor
4467,4964,director
4467,5777,actor
4467,7142,actor
4468,445,actor
4468,6812,director
4468,7054,actor
4468,7266,actor
4469,1589,director
4469,2908,actor
4469,4043,actor
4469,7572,actor
4470,1520,actor
4470,3694,actor
4470,4894,director
4470,7069,actor
4471,200,actor
4471,394,director
4471,6130,actor
4471,7110,actor
4472,4305,actor
4472,6734,director
4472,8013,actor
4472,8350,actor
4473,4325,actor
4473,4801,actor
4473,5690,director
4473,6979,actor
4474,3107,actor
4474,3309,director
4474,7824,actor
4474,8013,actor
4475,314,actor
4475,590,actor
4475,1947,director
4475,3909,actor
4476,2097,actor
4476,6492,actor
4476,6493,actor
4476,7178,director
4477,1116,actor
4477,1596,actor
4477,3153,actor
4477,5912,director
4478,6492,actor
4478,6834,actor
4478,7284,director
4478,7497,actor
4479,1668,director
4479,3286,actor
4479,3346,actor
4479,5585,actor
4480,3058,actor
4480,4340,actor
4480,4804,actor
4480,7050,director
4481,514,actor
4481,1773,director
4481,2367,actor
4481,4914,actor
4482,3493,director
4482,4832,actor
4482,5844,actor
4482,7144,actor
4483,1286,actor
4483,4637,actor
4483,7252,actor
4483,7252,director
4484,2670,actor
4484,2829,director
4484,3288,actor
4484,3636,actor
4485,1766,actor
4485,4850,actor
4485,7301,actor
4485,7552,director
4486,175,actor
4486,4909,director
4486,6411,actor
4486,7474,actor
4487,4247,actor
4487,5331,actor
4487,6210,director
4487,7028,actor
4488,1421,director
4488,2864,actor
4488,5759,actor
4488,6622,actor
4489,426,actor
4489,500,actor
4489,722,actor
4489,2393,director
4490,1222,actor
4490,3826,actor
4490,4460,director
4490,7343,actor
4491,242,actor
4491,4223,director
4491,5072,actor
4491,5460,actor
4492,1608,actor
4492,2208,actor
4492,6233,director
4492,7133,actor
4493,632,actor
4493,2292,actor
4493,5738,actor
4493,7014,director
4494,2868,director
4494,4522,actor
4494,5080,actor
4494,5561,actor
4495,3266,actor
4495,5174,actor
4495,5174,director
4495,5257,actor
4496,1046,actor
4496,1060,actor
4496,7777,actor
4496,7809,director
4497,1125,director
4497,3585,actor
4497,5656,actor
4497,6454,actor
4498,866,actor
4498,2424,actor
4498,3224,actor
4498,3824,director
4499,20,actor
4499,2706,actor
4499,3608,actor
4499,4126,director
4500,20,actor
4500,2706,actor
4500,3608,actor
4500,4126,director
4501,1461,actor
4501,2959,actor
4501,4059,director
4501,6009,actor
4502,814,actor
4502,1812,actor
4502,2519,actor
4502,8252,director
4503,1820,director
4503,5253,actor
4503,5383,actor
4503,5733,actor
4504,1820,director
4504,5253,actor
4504,5383,actor
4504,5733,actor
4505,623,director
4505,1910,actor
4505,6067,actor
4505,7915,actor
4506,2090,actor
4506,3558,actor
4506,6048,actor
4506,7223,director
4507,3287,director
4507,3391,actor
4507,5822,actor
4507,6500,actor
4508,1053,actor
4508,2477,actor
4508,2608,director
4508,4135,actor
4509,1206,actor
4509,2273,director
4509,5548,actor
4509,5678,actor
4510,247,actor
4510,4895,director
4510,7574,actor
4510,8113,actor
4511,1767,director
4511,3993,actor
4511,4227,actor
4511,7262,actor
4512,315,actor
4512,1438,director
4512,1788,actor
4512,6876,actor
4513,493,actor
4513,4336,director
4513,4827,actor
4513,7285,actor
4514,797,actor
4514,5818,actor
4514,6560,actor
4514,7740,director
4515,3123,actor
4515,4621,actor
4515,6638,director
4515,7232,actor
4516,3739,director
4516,5787,actor
4516,6055,actor
4516,6219,actor
4517,2885,actor
4517,4155,actor
4517,4419,director
4517,6450,actor
4518,2166,actor
4518,4041,actor
4518,4832,actor
4518,6052,director
4519,704,actor
4519,704,director
4519,2691,actor
4519,5192,actor
4520,1758,actor
4520,3644,actor
4520,4084,director
4520,5989,actor
4521,1758,actor
4521,3644,actor
4521,4084,director
4521,5989,actor
4522,4159,actor
4522,4919,actor
4522,5036,actor
4522,7881,director
4523,719,actor
4523,2841,director
4523,3002,actor
4523,8397,actor
4524,397,actor
4524,634,actor
4524,2366,actor
4524,5103,director
4525,1471,actor
4525,2794,actor
4525,4998,actor
4525,5539,director
4526,4729,actor
4526,4739,actor
4526,5303,actor
4526,5303,director
4527,352,actor
4527,1218,actor
4527,3032,actor
4527,4116,director
4528,1987,actor
4528,2882,director
4528,3179,actor
4528,7975,actor
4529,1416,actor
4529,2320,actor
4529,3483,director
4529,7963,actor
4530,1416,actor
4530,2320,actor
4530,3483,director
4530,7963,actor
4531,528,director
4531,1308,actor
4531,2025,actor
4531,3391,actor
4532,2993,actor
4532,3482,actor
4532,6151,director
4532,7605,actor
4533,622,actor
4533,1106,actor
4533,5623,director
4533,7102,actor
4534,4150,director
4534,5823,actor
4534,7057,actor
4534,7245,actor
4535,1458,actor
4535,2767,actor
4535,2924,actor
4535,6964,director
4536,1458,actor
4536,2767,actor
4536,2924,actor
4536,6964,director
4537,223,actor
4537,3558,actor
4537,5470,actor
4537,6391,director
4538,797,actor
4538,2499,actor
4538,7915,actor
4538,8206,director
4539,244,actor
4539,780,director
4539,1801,actor
4539,3422,actor
4540,34,actor
4540,101,actor
4540,3370,actor
4540,6316,director
4541,664,actor
4541,5730,actor
4541,7780,actor
4541,7921,director
4542,1260,actor
4542,4211,actor
4542,4700,director
4542,5081,actor
4543,2579,director
4543,3622,actor
4543,4157,actor
4543,6382,actor
4544,2890,actor
4544,3564,actor
4544,6157,director
4544,7633,actor
4545,282,actor
4545,722,actor
4545,5785,director
4545,6915,actor
4546,361,actor
4546,2481,director
4546,3338,actor
4546,6500,actor
4547,1844,director
4547,4762,actor
4547,6765,actor
4547,6766,actor
4548,477,actor
4548,1266,actor
4548,3646,actor
4548,6648,director
4549,2673,actor
4549,5006,actor
4549,6584,director
4549,6937,actor
4550,268,actor
4550,5777,actor
4550,6371,director
4550,8222,actor
4551,327,actor
4551,3263,actor
4551,4554,actor
4551,8207,director
4552,797,actor
4552,848,actor
4552,2755,director
4552,5317,actor
4553,111,actor
4553,4998,actor
4553,6857,director
4553,8228,actor
4554,947,actor
4554,4832,actor
4554,6324,director
4554,7111,actor
4555,2742,actor
4555,3610,director
4555,4156,actor
4555,4466,actor
4556,1937,actor
4556,2115,actor
4556,4350,actor
4556,5918,director
4557,1052,actor
4557,1137,actor
4557,7935,actor
4557,8251,director
4558,1823,actor
4558,2152,actor
4558,3471,director
4558,4036,actor
4559,1042,director
4559,1291,actor
4559,2058,actor
4559,6458,actor
4560,1,actor
4560,962,director
4560,1053,actor
4560,3701,actor
4561,3327,director
4561,5990,actor
4561,6823,actor
4561,8353,actor
4562,687,actor
4562,4850,actor
4562,6040,actor
4562,8248,director
4563,1158,director
4563,4304,actor
4563,4705,actor
4563,4952,actor
4564,898,actor
4564,1591,director
4564,4371,actor
4564,8013,actor
4565,920,actor
4565,1405,actor
4565,2842,actor
4565,5763,director
4566,2520,actor
4566,3621,actor
4566,4277,director
4566,5280,actor
4567,2240,actor
4567,2356,actor
4567,3361,director
4567,7357,actor
4568,1207,actor
4568,6968,director
4568,6985,actor
4568,7485,actor
4569,343,actor
4569,1427,actor
4569,1940,director
4569,3235,actor
4570,1942,actor
4570,6565,actor
4570,6881,actor
4570,7809,director
4571,26,actor
4571,3421,actor
4571,7284,director
4571,7824,actor
4572,4910,actor
4572,8015,actor
4572,8129,actor
4572,8160,director
4573,1356,director
4573,3212,actor
4573,6881,actor
4573,6922,actor
4574,564,actor
4574,5555,actor
4574,7100,director
4574,8305,actor
4575,1497,actor
4575,4022,actor
4575,5777,actor
4575,8167,director
4576,824,actor
4576,4445,actor
4576,5487,director
4576,7393,actor
4577,1728,actor
4577,7215,actor
4577,7454,director
4577,8162,actor
4578,2956,actor
4578,4022,actor
4578,4537,director
4578,5587,actor
4579,210,actor
4579,445,director
4579,2543,actor
4579,3240,actor
4580,210,actor
4580,445,director
4580,2543,actor
4580,3240,actor
4581,3030,actor
4581,4814,director
4581,6583,actor
4581,7301,actor
4582,2550,actor
4582,2640,director
4582,3598,actor
4582,7755,actor
4583,4882,actor
4583,5075,actor
4583,7349,director
4583,8181,actor
4584,85,actor
4584,3150,actor
4584,3458,actor
4584,6025,director
4585,3712,actor
4585,5354,actor
4585,7217,actor
4585,7750,director
4586,2175,actor
4586,5137,actor
4586,5818,actor
4586,5975,director
4587,1344,actor
4587,1650,director
4587,3218,actor
4587,5444,actor
4588,220,actor
4588,3283,actor
4588,4818,actor
4588,5226,director
4589,2670,actor
4589,3538,director
4589,4533,actor
4589,5646,actor
4590,115,director
4590,4504,actor
4590,5311,actor
4590,8256,actor
4591,3755,actor
4591,4152,actor
4591,5618,actor
4591,8349,director
4592,1862,director
4592,3472,actor
4592,3615,actor
4592,7470,actor
4593,1062,director
4593,3112,actor
4593,3622,actor
4593,6295,actor
4594,1882,director
4594,4946,actor
4594,5624,actor
4594,7444,actor
4595,643,actor
4595,5013,actor
4595,7658,director
4595,7816,actor
4596,228,actor
4596,1420,actor
4596,4433,actor
4596,7815,director
4597,873,actor
4597,1616,actor
4597,3014,actor
4597,5591,director
4598,1305,actor
4598,2948,actor
4598,5029,director
4598,8197,actor
4599,2517,actor
4599,4609,actor
4599,5069,director
4599,7225,actor
4600,3952,director
4600,6299,actor
4600,6460,actor
4600,7369,actor
4601,765,actor
4601,1904,director
4601,3286,actor
4601,4601,actor
4602,1735,actor
4602,2946,director
4602,5424,actor
4602,7429,actor
4603,797,actor
4603,915,actor
4603,1096,director
4603,2366,actor
4604,797,actor
4604,915,actor
4604,1096,director
4604,2366,actor
4605,695,actor
4605,3684,actor
4605,4172,actor
4605,8168,director
4606,2203,actor
4606,2361,actor
4606,5676,actor
4606,6148,director
4607,1409,actor
4607,2232,actor
4607,5645,actor
4607,5926,director
4608,3303,actor
4608,3303,director
4608,5453,actor
4608,8330,actor
4609,1936,actor
4609,2186,director
4609,3618,actor
4609,7897,actor
4610,3015,actor
4610,4208,actor
4610,6359,director
4610,7611,actor
4611,2003,director
4611,3109,actor
4611,5673,actor
4611,5800,actor
4612,2852,actor
4612,3594,actor
4612,6069,director
4612,7087,actor
4613,1334,actor
4613,4181,director
4613,6765,actor
4613,7142,actor
4614,885,actor
4614,961,actor
4614,1023,actor
4614,1384,director
4615,542,actor
4615,6421,actor
4615,7007,director
4615,7637,actor
4616,2466,director
4616,6405,actor
4616,6520,actor
4616,6957,actor
4617,53,actor
4617,722,actor
4617,4022,actor
4617,7150,director
4618,549,actor
4618,928,actor
4618,1334,actor
4618,5563,director
4619,1992,actor
4619,2190,actor
4619,2204,director
4619,7219,actor
4620,344,actor
4620,5214,actor
4620,7540,director
4620,7885,actor
4621,1210,actor
4621,1341,actor
4621,5143,actor
4621,8118,director
4622,2473,actor
4622,2546,actor
4622,3903,director
4622,4247,actor
4623,49,actor
4623,2506,actor
4623,3302,director
4623,4913,actor
4624,915,actor
4624,4012,director
4624,6061,actor
4624,6601,actor
4625,445,actor
4625,445,director
4625,910,actor
4625,5456,actor
4626,1910,actor
4626,3666,director
4626,4795,actor
4626,7600,actor
4627,328,actor
4627,5774,director
4628,4054,actor
4628,4500,director
4628,5401,actor
4628,5548,actor
4629,3112,actor
4629,4125,actor
4629,5876,director
4629,7266,actor
4630,4027,actor
4630,4389,actor
4630,5586,actor
4630,7821,director
4631,1730,director
4631,2524,actor
4631,5403,actor
4631,6848,actor
4632,1700,director
4632,2510,actor
4632,5578,actor
4632,7886,actor
4633,1290,actor
4633,2691,actor
4633,4044,actor
4633,5742,director
4634,2033,actor
4634,3015,actor
4634,4469,director
4634,4847,actor
4635,2033,actor
4635,3015,actor
4635,4469,director
4635,4847,actor
4636,9,director
4636,4110,actor
4636,4295,actor
4636,5571,actor
4637,516,actor
4637,3177,director
4637,5920,actor
4637,7154,actor
4638,162,actor
4638,2237,actor
4638,6323,director
4638,8230,actor
4639,4957,actor
4639,5501,actor
4639,5875,director
4639,8171,actor
4640,3595,director
4641,448,director
4641,952,actor
4641,2145,actor
4641,2543,actor
4642,237,actor
4642,727,director
4642,5465,actor
4642,6000,actor
4643,2884,actor
4643,6394,actor
4643,6984,director
4643,7605,actor
4644,2250,actor
4644,3255,director
4644,6587,actor
4644,7977,actor
4645,4854,actor
4645,5201,actor
4645,7184,director
4645,8222,actor
4646,1948,director
4646,2694,actor
4646,2837,actor
4646,5334,actor
4647,125,actor
4647,1665,director
4647,3613,actor
4647,5444,actor
4648,17,actor
4648,2601,actor
4648,7167,actor
4648,8220,director
4649,201,actor
4649,411,director
4649,4250,actor
4649,5892,actor
4650,172,director
4650,2021,actor
4650,2645,actor
4650,4990,actor
4651,220,actor
4651,1997,actor
4651,4042,director
4651,5048,actor
4652,4559,actor
4652,4576,actor
4652,6680,director
4652,6681,actor
4653,1708,director
4653,6262,actor
4653,7335,actor
4653,7567,actor
4654,1656,actor
4654,4144,director
4654,5661,actor
4654,7832,actor
4655,912,actor
4655,2463,actor
4655,3701,actor
4655,7334,director
4656,642,director
4656,5255,actor
4656,5553,actor
4656,7880,actor
4657,4248,actor
4657,4969,director
4657,5973,actor
4657,6936,actor
4658,195,director
4658,1564,actor
4658,2293,actor
4658,7391,actor
4659,602,actor
4659,1015,actor
4659,4864,actor
4659,5121,director
4660,4165,director
4660,6560,actor
4660,7780,actor
4660,7793,actor
4661,4165,director
4661,6560,actor
4661,7780,actor
4661,7793,actor
4662,444,actor
4662,2545,actor
4662,4510,actor
4662,6772,director
4663,1091,actor
4663,3608,actor
4663,5003,actor
4663,7056,director
4664,67,actor
4664,2794,actor
4664,2854,director
4664,8230,actor
4665,2000,actor
4665,4037,director
4665,4673,actor
4665,5619,actor
4666,2000,actor
4666,4037,director
4666,4673,actor
4666,5619,actor
4667,4151,actor
4667,5003,actor
4667,6346,director
4667,7494,actor
4668,3388,director
4668,3482,actor
4668,6234,actor
4668,8122,actor
4669,268,actor
4669,1599,actor
4669,2459,director
